Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty
TCS,EQ,2018-07-05,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571.0,4634408415.65,94620.0,1580212.0
TCS,EQ,2018-07-06,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781.0,7084608223.6,143673.0,2110559.0
TCS,EQ,2018-07-09,1912.95,1924.0,1924.4,1876.5,1884.2,1883.0,1888.15,6151747.0,11615411506.8,193730.0,4089052.0
TCS,EQ,2018-07-10,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302.0,9979704601.25,187687.0,3366084.0
TCS,EQ,2018-07-11,1875.1,1900.0,1998.0,1894.15,1970.0,1979.9,1951.99,22903802.0,44708105351.4,482657.0,9308170.0
TCS,EQ,2018-07-12,1979.9,1984.0,1990.9,1960.5,1973.0,1971.35,1972.52,6921701.0,13653172983.9,204057.0,3235315.0
TCS,EQ,2018-07-13,1971.35,1975.0,1997.9,1974.0,1977.6,1981.1,1986.23,4148185.0,8239240068.0,146909.0,1571340.0
TCS,EQ,2018-07-16,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159.0,5135235030.6,112338.0,1428885.0
TCS,EQ,2018-07-17,1989.2,1989.0,2009.0,1981.0,2000.0,2002.15,1994.6,3315492.0,6613072315.45,105130.0,2074936.0
TCS,EQ,2018-07-18,2002.15,2005.0,2011.7,1993.05,2000.0,2000.25,2000.88,2013869.0,4029511535.6,93022.0,1182682.0
TCS,EQ,2018-07-19,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318.0,3465172736.0,81270.0,806524.0
TCS,EQ,2018-07-20,1981.4,1984.9,2000.0,1984.0,1998.1,1996.6,1993.61,1934995.0,3857631216.0,97910.0,1145691.0
TCS,EQ,2018-07-23,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201.0,4184572277.1,88812.0,1490091.0
TCS,EQ,2018-07-24,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,2038423.0,4073820958.05,96571.0,1388444.0
TCS,EQ,2018-07-25,1999.0,2001.9,2002.0,1968.4,1977.5,1981.5,1979.25,1535492.0,3039127153.4,92993.0,878512.0
TCS,EQ,2018-07-26,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036.0,6896326862.9,110618.0,2533158.0
TCS,EQ,2018-07-27,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,1948.53,2033977.0,3963271946.5,103516.0,1389322.0
TCS,EQ,2018-07-30,1943.75,1943.0,1954.7,1931.55,1944.3,1944.6,1942.3,1579251.0,3067386014.45,74802.0,862487.0
TCS,EQ,2018-07-31,1944.6,1942.0,1947.0,1928.0,1947.0,1940.2,1934.85,2204803.0,4265970111.15,125163.0,1494920.0
TCS,EQ,2018-08-01,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,1972.85,2425180.0,4784507538.7,94019.0,1409120.0
TCS,EQ,2018-08-02,1976.5,1980.0,1985.0,1945.0,1947.5,1948.4,1960.41,1509287.0,2958815209.4,85680.0,842778.0
TCS,EQ,2018-08-03,1948.4,1956.5,1982.05,1956.5,1978.0,1979.45,1973.58,1505131.0,2970498995.4,91920.0,938806.0
TCS,EQ,2018-08-06,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249.0,3035769014.75,62917.0,920478.0
TCS,EQ,2018-08-07,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560.0,2662908261.65,95485.0,914572.0
TCS,EQ,2018-08-08,1967.35,1972.0,1978.3,1962.0,1975.0,1974.0,1969.57,1315062.0,2590100268.35,78555.0,902368.0
TCS,EQ,2018-08-09,1974.0,1980.0,1980.8,1966.0,1978.0,1974.35,1974.51,2060297.0,4068073026.6,88956.0,1627842.0
TCS,EQ,2018-08-10,1974.35,1980.95,1996.5,1972.05,1992.0,1993.1,1985.67,2784105.0,5528317088.35,105306.0,2064227.0
TCS,EQ,2018-08-13,1993.1,1997.8,2004.25,1990.0,1999.5,2000.15,1998.04,3559575.0,7112184424.5,176860.0,2630963.0
TCS,EQ,2018-08-14,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765.0,6657770585.3,120349.0,1934826.0
TCS,EQ,2018-08-16,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065.0,4322407891.55,153660.0,1390016.0
TCS,EQ,2018-08-17,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731.0,2443058585.35,114738.0,719022.0
TCS,EQ,2018-08-20,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,1587032.0,3192197146.6,125610.0,1020783.0
TCS,EQ,2018-08-21,2009.95,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866.0,2774903727.95,67624.0,826204.0
TCS,EQ,2018-08-23,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791.0,6187460520.7,147069.0,2229341.0
TCS,EQ,2018-08-24,2035.1,2035.1,2046.0,2031.0,2041.6,2043.0,2041.86,1570533.0,3206801587.6,89779.0,1071112.0
TCS,EQ,2018-08-27,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702.0,3144788538.7,95164.0,1066284.0
TCS,EQ,2018-08-28,2050.9,2055.0,2072.0,2052.0,2069.95,2069.2,2065.5,1987983.0,4106175143.6,108533.0,1297603.0
TCS,EQ,2018-08-29,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867.0,3151066991.15,88327.0,896703.0
TCS,EQ,2018-08-30,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,2078.06,2408020.0,5003999131.15,125517.0,1793156.0
TCS,EQ,2018-08-31,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,2082.1,2504554.0,5214722720.85,137612.0,1422197.0
TCS,EQ,2018-09-03,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711.0,2983803308.9,66713.0,816070.0
TCS,EQ,2018-09-04,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803.0,9256152898.55,272369.0,2931637.0
TCS,EQ,2018-09-05,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106.0,3507659103.7,125377.0,1034014.0
TCS,EQ,2018-09-06,2079.25,2075.0,2081.5,2060.3,2074.5,2075.3,2070.41,2238097.0,4633767811.5,123504.0,1585975.0
TCS,EQ,2018-09-07,2075.3,2079.3,2084.0,2065.4,2078.75,2079.85,2076.27,1312182.0,2724446612.15,91094.0,898428.0
TCS,EQ,2018-09-10,2079.85,2084.4,2093.4,2074.25,2084.0,2080.75,2083.98,1530539.0,3189620194.9,96119.0,1177046.0
TCS,EQ,2018-09-11,2080.75,2089.0,2089.0,2042.2,2045.15,2046.25,2055.93,3679745.0,7565314867.5,153230.0,2033267.0
TCS,EQ,2018-09-12,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661.0,4728228780.2,135528.0,1632725.0
TCS,EQ,2018-09-14,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038.0,7437129776.35,160266.0,2334308.0
TCS,EQ,2018-09-17,2065.4,2070.0,2077.8,2054.55,2072.0,2074.15,2067.17,1033857.0,2137157571.1,66371.0,547913.0
TCS,EQ,2018-09-18,2074.15,2073.0,2078.8,2057.6,2074.0,2070.75,2069.75,1456507.0,3014609448.25,77936.0,978158.0
TCS,EQ,2018-09-19,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,2081.53,1301268.0,2708622535.5,122321.0,893572.0
TCS,EQ,2018-09-21,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530.0,9394632968.15,163985.0,3097568.0
TCS,EQ,2018-09-24,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226.0,6574669912.9,134605.0,1315871.0
TCS,EQ,2018-09-25,2198.45,2204.9,2211.9,2153.8,2183.1,2183.2,2186.15,2868778.0,6271565161.1,141519.0,1361286.0
TCS,EQ,2018-09-26,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,2161.8,1970951.0,4260808099.45,95921.0,1029552.0
TCS,EQ,2018-09-27,2142.15,2141.9,2209.7,2135.8,2185.0,2188.85,2175.57,3311802.0,7205048027.4,110444.0,2154576.0
TCS,EQ,2018-09-28,2188.85,2178.0,2190.0,2158.85,2186.0,2183.7,2177.54,2904371.0,6324389223.4,150520.0,1991218.0
TCS,EQ,2018-10-01,2183.7,2190.9,2275.95,2190.35,2250.3,2255.55,2242.36,3772208.0,8458652684.9,201352.0,1984270.0
TCS,EQ,2018-10-03,2255.55,2250.3,2255.0,2155.6,2156.65,2162.85,2195.08,3902322.0,8565892400.85,205361.0,2169318.0
TCS,EQ,2018-10-04,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419.0,9926539004.55,190870.0,2569525.0
TCS,EQ,2018-10-05,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,3417624.0,7105425699.55,141442.0,1731277.0
TCS,EQ,2018-10-08,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154.0,4171051462.05,133651.0,757445.0
TCS,EQ,2018-10-09,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130.0,3894967407.8,95316.0,945345.0
TCS,EQ,2018-10-10,2091.8,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,2749573.0,5672634238.6,185433.0,1502793.0
TCS,EQ,2018-10-11,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256.0,9329052362.35,217064.0,2021364.0
TCS,EQ,2018-10-12,1979.95,1978.0,1978.0,1903.0,1920.0,1918.3,1927.35,9373289.0,18065633066.8,337356.0,2762121.0
TCS,EQ,2018-10-15,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151.0,5117323443.3,102337.0,763748.0
TCS,EQ,2018-10-16,1949.5,1958.0,1971.9,1935.0,1964.05,1962.3,1952.66,2815425.0,5497567674.45,116402.0,1452366.0
TCS,EQ,2018-10-17,1962.3,1970.0,1989.0,1920.0,1930.0,1929.4,1945.4,2779207.0,5406659605.95,149723.0,1740869.0
TCS,EQ,2018-10-19,1929.4,1929.0,1929.0,1870.05,1920.0,1913.2,1896.96,3428776.0,6504263185.65,152721.0,2021191.0
TCS,EQ,2018-10-22,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496.0,3384527484.4,104583.0,1098447.0
TCS,EQ,2018-10-23,1903.0,1888.0,1898.0,1837.0,1847.75,1843.65,1865.59,2752811.0,5135609621.3,150962.0,1768972.0
TCS,EQ,2018-10-24,1843.65,1852.05,1874.0,1811.1,1865.5,1848.5,1841.95,2735913.0,5039409502.55,143163.0,1233577.0
TCS,EQ,2018-10-25,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233.0,4661706320.6,160372.0,1384218.0
TCS,EQ,2018-10-26,1853.0,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970.0,4145736813.3,166483.0,1227023.0
TCS,EQ,2018-10-29,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483.0,4782188593.4,119651.0,1435920.0
TCS,EQ,2018-10-30,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,1890.59,2404883.0,4546640692.8,125360.0,1105832.0
TCS,EQ,2018-10-31,1894.8,1900.0,1943.9,1875.45,1934.6,1938.15,1915.93,2769190.0,5305567326.85,155493.0,1465913.0
TCS,EQ,2018-11-01,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759.0,5314468623.65,136593.0,1759583.0
TCS,EQ,2018-11-02,1935.75,1934.2,1954.6,1905.0,1913.45,1913.45,1926.04,1818635.0,3502756049.75,89292.0,770182.0
TCS,EQ,2018-11-05,1913.45,1910.0,1927.35,1884.75,1894.0,1890.85,1901.41,1713366.0,3257810198.8,97267.0,932470.0
TCS,EQ,2018-11-06,1890.85,1894.0,1937.5,1891.0,1930.0,1932.7,1926.88,1398710.0,2695142003.45,81458.0,581307.0
TCS,EQ,2018-11-07,1932.7,1940.0,1949.0,1937.0,1941.0,1942.15,1942.26,144530.0,280714185.3,9190.0,41471.0
TCS,EQ,2018-11-09,1942.15,1961.0,1961.95,1905.0,1908.0,1909.2,1918.61,2570479.0,4931753732.35,201582.0,1692526.0
TCS,EQ,2018-11-12,1909.2,1908.5,1946.1,1908.5,1917.8,1914.85,1928.01,2552008.0,4920284833.9,94374.0,1323167.0
TCS,EQ,2018-11-13,1914.85,1915.0,1939.0,1903.0,1936.2,1934.95,1927.95,1418432.0,2734662510.75,60182.0,724102.0
TCS,EQ,2018-11-14,1934.95,1925.0,1929.9,1870.0,1880.0,1880.65,1883.81,2422318.0,4563195896.65,112536.0,1410903.0
TCS,EQ,2018-11-15,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123.0,3441500866.15,132944.0,746855.0
TCS,EQ,2018-11-16,1872.85,1889.0,1899.8,1870.25,1889.0,1886.6,1883.01,1829729.0,3445403284.0,86826.0,1011076.0
TCS,EQ,2018-11-19,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628.0,3278604708.1,81373.0,964132.0
TCS,EQ,2018-11-20,1902.45,1902.0,1902.0,1874.2,1880.0,1878.25,1883.47,1190182.0,2241673953.05,60265.0,569446.0
TCS,EQ,2018-11-21,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,1813.73,3840461.0,6965554445.0,182675.0,1879471.0
TCS,EQ,2018-11-22,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,1830.63,3194219.0,5847440797.4,139414.0,1785075.0
TCS,EQ,2018-11-26,1812.55,1819.0,1860.0,1784.5,1846.0,1846.1,1813.41,4333177.0,7857828743.15,203328.0,2541269.0
TCS,EQ,2018-11-27,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839.0,6235572685.1,143244.0,1708874.0
TCS,EQ,2018-11-28,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249.0,10370244428.75,227744.0,2551399.0
TCS,EQ,2018-11-29,1983.9,1997.0,1997.0,1942.55,1970.0,1960.55,1964.64,4035441.0,7928194385.75,160612.0,1363605.0
TCS,EQ,2018-11-30,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901.0,10391195273.15,205076.0,3365155.0
TCS,EQ,2018-12-03,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576.0,3186800046.15,125194.0,839773.0
TCS,EQ,2018-12-04,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615.0,6556823314.95,143841.0,1493209.0
TCS,EQ,2018-12-05,2010.85,2006.0,2018.0,1985.0,2003.9,2006.75,2004.02,2501539.0,5013123489.45,107625.0,1257790.0
TCS,EQ,2018-12-06,2006.75,1998.0,2017.0,1979.6,1990.0,1992.7,1997.82,2321216.0,4637371315.5,123556.0,1077051.0
TCS,EQ,2018-12-07,1992.7,1985.05,2003.9,1973.0,1999.85,1995.2,1991.36,1680420.0,3346325826.5,99269.0,787957.0
TCS,EQ,2018-12-10,1995.2,1975.0,2011.0,1960.0,1961.0,1975.8,1988.81,2010786.0,3999073163.95,131125.0,881798.0
TCS,EQ,2018-12-11,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014.0,5863626489.6,155565.0,1411423.0
TCS,EQ,2018-12-12,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,2219993.0,4466342395.75,137802.0,941049.0
TCS,EQ,2018-12-13,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429.0,7480237533.05,230059.0,2212914.0
TCS,EQ,2018-12-14,1982.6,1983.0,1998.95,1975.25,1989.0,1989.75,1984.61,2473761.0,4909442438.4,131978.0,1452064.0
TCS,EQ,2018-12-17,1989.75,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921.0,2448295270.75,82547.0,588400.0
TCS,EQ,2018-12-18,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,1768742.0,3513711449.25,98048.0,969344.0
TCS,EQ,2018-12-19,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,1968.84,2498833.0,4919804830.75,162431.0,1521333.0
TCS,EQ,2018-12-20,1968.45,1953.8,1974.9,1946.0,1955.0,1954.05,1955.65,1940277.0,3794509954.25,110330.0,985457.0
TCS,EQ,2018-12-21,1954.05,1948.0,1950.0,1886.55,1905.0,1895.8,1913.17,3729956.0,7136052188.45,148411.0,2165114.0
TCS,EQ,2018-12-24,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,1864116.0,3587857371.6,94556.0,584722.0
TCS,EQ,2018-12-26,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614.0,4611297888.7,97165.0,1206484.0
TCS,EQ,2018-12-27,1889.2,1909.0,1941.7,1872.1,1909.1,1908.95,1920.44,4968201.0,9541145913.9,143656.0,1869270.0
TCS,EQ,2018-12-28,1908.95,1915.0,1920.0,1893.0,1897.0,1896.05,1907.36,2239130.0,4270838131.8,112230.0,1238176.0
TCS,EQ,2018-12-31,1896.05,1908.0,1909.0,1886.15,1894.75,1893.05,1896.42,1879740.0,3564772253.95,66284.0,1025862.0
TCS,EQ,2019-01-01,1893.05,1896.0,1910.0,1885.0,1905.9,1902.8,1899.78,1094883.0,2080034193.5,32636.0,489139.0
TCS,EQ,2019-01-02,1902.8,1905.0,1934.45,1900.0,1919.0,1923.3,1922.9,2100463.0,4038986341.2,85488.0,664045.0
TCS,EQ,2019-01-03,1923.3,1919.0,1944.95,1893.1,1901.0,1899.95,1916.85,2611668.0,5006177890.75,144072.0,1250117.0
TCS,EQ,2019-01-04,1899.95,1900.0,1901.2,1841.0,1882.0,1876.85,1869.19,4280862.0,8001741605.35,208198.0,1657983.0
TCS,EQ,2019-01-07,1876.85,1891.8,1908.8,1881.0,1898.0,1897.9,1894.04,1856423.0,3516134996.45,87327.0,956009.0
TCS,EQ,2019-01-08,1897.9,1905.4,1906.4,1883.3,1891.0,1893.55,1892.03,1691756.0,3200853934.3,93357.0,795046.0
TCS,EQ,2019-01-09,1893.55,1907.4,1919.0,1866.7,1884.6,1886.95,1897.56,2414376.0,4581424758.65,120123.0,996472.0
TCS,EQ,2019-01-10,1886.95,1890.0,1905.0,1872.1,1883.0,1888.55,1891.77,3053461.0,5776451269.6,123512.0,1290181.0
TCS,EQ,2019-01-11,1888.55,1870.0,1875.0,1835.0,1843.45,1842.55,1849.37,9209862.0,17032412186.85,290559.0,2969901.0
TCS,EQ,2019-01-14,1842.55,1850.0,1851.0,1810.0,1815.45,1813.25,1817.21,3615370.0,6569891233.4,193940.0,2059040.0
TCS,EQ,2019-01-15,1813.25,1810.0,1869.35,1808.0,1866.0,1867.8,1857.55,7711653.0,14324788401.4,199057.0,1656095.0
TCS,EQ,2019-01-16,1867.8,1870.0,1875.0,1847.0,1873.95,1870.15,1861.89,2359280.0,4392724354.1,131093.0,1033927.0
TCS,EQ,2019-01-17,1870.15,1878.0,1898.0,1871.3,1895.0,1894.3,1887.33,2625816.0,4955787778.1,124983.0,1357445.0
TCS,EQ,2019-01-18,1894.3,1881.0,1904.2,1876.0,1899.5,1900.65,1891.36,1683728.0,3184540713.1,110667.0,811536.0
TCS,EQ,2019-01-21,1900.65,1902.0,1932.0,1895.45,1903.5,1908.7,1916.27,2409803.0,4617841216.5,119665.0,1055927.0
TCS,EQ,2019-01-22,1908.7,1907.1,1918.25,1890.0,1896.7,1901.9,1902.97,2457093.0,4675762855.45,186202.0,1563235.0
TCS,EQ,2019-01-23,1901.9,1901.0,1906.1,1870.0,1881.0,1875.6,1882.8,2578169.0,4854176208.75,116599.0,1508210.0
TCS,EQ,2019-01-24,1875.6,1884.8,1905.25,1875.0,1902.0,1901.55,1893.8,1962927.0,3717393857.35,109822.0,967677.0
TCS,EQ,2019-01-25,1901.55,1902.0,1935.0,1901.0,1919.5,1920.8,1921.92,2327080.0,4472468048.2,96992.0,1023079.0
TCS,EQ,2019-01-28,1920.8,1933.0,1962.0,1925.5,1960.0,1955.0,1948.39,2769033.0,5395144625.05,108034.0,1458544.0
TCS,EQ,2019-01-29,1955.0,1962.0,1989.05,1936.65,1983.35,1982.75,1959.99,2557626.0,5012920415.3,120832.0,1311491.0
TCS,EQ,2019-01-30,1982.75,1979.6,1989.5,1954.65,1984.15,1981.4,1975.06,2429575.0,4798566666.9,112445.0,1325919.0
TCS,EQ,2019-01-31,1981.4,1987.0,2019.75,1985.0,2009.5,2014.1,2008.37,4094319.0,8222922479.7,146142.0,2810409.0
TCS,EQ,2019-02-01,2014.1,2009.5,2034.75,1998.1,2024.2,2029.95,2022.08,3064163.0,6195976319.75,113684.0,1682369.0
TCS,EQ,2019-02-04,2029.95,2029.95,2055.45,2023.0,2049.2,2050.25,2039.87,1590764.0,3244951832.05,67625.0,718838.0
TCS,EQ,2019-02-05,2050.25,2050.0,2055.0,2028.0,2051.0,2044.55,2043.13,1111404.0,2270739557.2,50408.0,333979.0
TCS,EQ,2019-02-06,2044.55,2049.9,2086.85,2041.05,2070.0,2074.8,2067.55,1789812.0,3700533606.15,84074.0,886665.0
TCS,EQ,2019-02-07,2074.8,2074.75,2097.95,2067.0,2078.25,2082.9,2084.77,1339945.0,2793476400.35,67902.0,658726.0
TCS,EQ,2019-02-08,2082.9,2075.0,2089.5,2051.0,2055.65,2061.4,2072.46,1684474.0,3490998247.35,71171.0,936611.0
TCS,BL,2019-02-11,2604.2,2061.4,2061.4,2061.4,2061.4,2061.4,2061.4,376308.0,775721311.2,1.0,
TCS,EQ,2019-02-11,2061.4,2060.0,2096.0,2048.9,2065.6,2065.9,2077.11,1778730.0,3694622315.8,83603.0,901516.0
TCS,EQ,2019-02-12,2065.9,2070.0,2070.0,2018.0,2051.0,2051.6,2042.96,2422903.0,4949899350.85,115864.0,1168012.0
TCS,EQ,2019-02-13,2051.6,2062.0,2083.0,2050.5,2057.0,2065.4,2064.32,2808581.0,5797796619.7,141176.0,1586016.0
TCS,EQ,2019-02-14,2065.4,2060.05,2075.0,2033.05,2049.0,2044.6,2050.83,1724085.0,3535809084.55,82641.0,917991.0
TCS,EQ,2019-02-15,2044.6,2049.0,2052.0,2010.95,2034.6,2029.7,2031.88,1930065.0,3921659541.8,96728.0,1068343.0
TCS,BL,2019-02-18,2061.4,2029.7,2029.7,2029.7,2029.7,2029.7,2029.7,2474600.0,5022695620.0,1.0,
TCS,EQ,2019-02-18,2029.7,2037.6,2041.95,1962.65,1969.6,1970.3,1988.87,2942184.0,5851634018.75,100585.0,1668905.0
TCS,EQ,2019-02-19,1970.3,1970.0,1971.0,1892.0,1907.6,1904.8,1930.07,4408554.0,8508831637.45,161765.0,2254434.0
TCS,EQ,2019-02-20,1904.8,1915.0,1933.8,1881.3,1913.3,1914.75,1908.2,4645778.0,8865093021.6,139504.0,2232869.0
TCS,EQ,2019-02-21,1914.75,1914.75,1940.0,1897.05,1912.0,1914.2,1922.84,4683919.0,9006448535.1,171685.0,2335145.0
TCS,EQ,2019-02-22,1914.2,1917.2,1930.0,1905.1,1929.0,1925.65,1920.72,2271955.0,4363786271.2,112148.0,1355421.0
TCS,BL,2019-02-25,2029.7,1925.65,1925.65,1925.65,1925.65,1925.65,1925.65,1057509.0,2036392205.85,2.0,
TCS,EQ,2019-02-25,1925.65,1932.5,1990.0,1930.5,1987.0,1985.15,1961.61,2934880.0,5757094593.05,140541.0,1341508.0
TCS,EQ,2019-02-26,1985.15,1984.0,2045.15,1972.25,2032.5,2038.7,2022.12,6453309.0,13049353836.2,177907.0,3366710.0
TCS,EQ,2019-02-27,2038.7,2040.0,2074.95,2022.0,2052.5,2058.1,2050.25,4732082.0,9701947351.0,168823.0,2532055.0
TCS,EQ,2019-02-28,2058.1,2060.0,2071.35,1977.6,1983.5,1983.45,2009.42,8454295.0,16988212894.85,284872.0,3927877.0
TCS,EQ,2019-03-01,1983.45,1995.05,2005.0,1980.35,1995.0,1995.4,1993.73,4148548.0,8271064290.35,128204.0,2071633.0
TCS,EQ,2019-03-05,1995.4,2005.0,2007.0,1976.6,1985.05,1988.1,1987.11,2449622.0,4867670461.5,151723.0,1394714.0
TCS,EQ,2019-03-06,1988.1,1989.3,2015.0,1985.05,2005.0,1999.6,2001.3,2635047.0,5273530564.35,179625.0,1257394.0
TCS,EQ,2019-03-07,1999.6,2005.0,2024.05,2000.2,2015.0,2013.3,2014.4,2539884.0,5116330320.4,126121.0,1392383.0
TCS,EQ,2019-03-08,2013.3,2025.0,2033.0,2010.05,2022.75,2022.7,2023.03,2031071.0,4108921516.4,116872.0,971744.0
TCS,EQ,2019-03-11,2022.7,2028.9,2033.0,2003.65,2016.15,2014.8,2017.1,3111689.0,6276593842.1,104833.0,2195339.0
TCS,EQ,2019-03-12,2014.8,2014.05,2024.8,2003.0,2009.1,2012.45,2015.6,2658550.0,5358583632.5,132223.0,1716971.0
TCS,EQ,2019-03-13,2012.45,2013.0,2015.9,1978.6,1995.0,2000.5,2001.12,1833163.0,3668374639.65,112785.0,821473.0
TCS,EQ,2019-03-14,2000.5,2004.95,2007.8,1981.0,1990.4,1987.4,1991.28,1905495.0,3794368663.95,124863.0,1000627.0
TCS,EQ,2019-03-15,1987.4,1998.9,2068.95,1991.0,2036.0,2039.95,2040.01,5184318.0,10576085296.25,164284.0,2256287.0
TCS,EQ,2019-03-18,2039.95,2043.0,2064.6,2011.0,2023.85,2022.8,2033.02,2349915.0,4777435477.2,116385.0,867727.0
TCS,EQ,2019-03-19,2022.8,2030.0,2030.0,1995.1,2028.5,2022.8,2010.71,2373993.0,4773416985.45,135360.0,1176359.0
TCS,EQ,2019-03-20,2022.8,2028.0,2044.8,2000.0,2000.25,2015.05,2025.82,3091165.0,6262136193.4,161415.0,1678488.0
TCS,EQ,2019-03-22,2015.05,2015.0,2016.0,1983.3,2010.0,2005.65,1998.96,3148149.0,6293031836.95,155770.0,1787595.0
TCS,BL,2019-03-22,1925.65,2015.05,2015.05,2015.05,2015.05,2015.05,2015.05,264913.0,533812940.65,1.0,264913.0
TCS,EQ,2019-03-25,2005.65,2007.8,2007.8,1977.2,1980.8,1984.25,1987.88,2429205.0,4828960486.25,94852.0,1430988.0
TCS,EQ,2019-03-26,1984.25,1984.0,1994.95,1958.05,1977.4,1982.65,1971.46,2316539.0,4566962637.55,114153.0,893480.0
TCS,EQ,2019-03-27,1982.65,1994.0,1998.0,1961.0,1964.85,1967.9,1979.12,2266166.0,4485003551.4,110306.0,1163070.0
TCS,EQ,2019-03-28,1967.9,1980.0,2014.6,1972.8,2004.45,2000.3,1993.96,4054489.0,8084506923.2,144600.0,2150827.0
TCS,EQ,2019-03-29,2000.3,2019.0,2024.9,1983.55,2000.0,2001.65,2001.7,2948955.0,5902926700.5,134193.0,1191681.0
TCS,EQ,2019-04-01,2001.65,2010.0,2039.95,2008.25,2034.95,2031.65,2027.91,2095740.0,4249964902.45,109983.0,748739.0
TCS,EQ,2019-04-02,2031.65,2037.1,2086.0,2037.0,2079.0,2079.3,2064.13,3719663.0,7677855817.15,124157.0,1757245.0
TCS,EQ,2019-04-03,2079.3,2085.0,2089.6,2058.1,2078.15,2079.3,2073.86,2939886.0,6096919299.4,119988.0,1164726.0
TCS,EQ,2019-04-04,2079.3,2078.15,2079.7,2007.4,2017.0,2014.5,2039.77,4397518.0,8969909268.7,145227.0,2310866.0
